FEMALE,NONWHITE,UNION,EDUC,AGE,EXPER,WAGE,LNWAGE
1,0,0,20,45,19,27,3.295836866
0,0,0,12,43,25,20.85,3.0373539482
1,1,0,11,25,8,8.65,2.1575593209
0,0,0,5,34,23,8.075,2.0887728691
0,0,0,12,26,8,34.963636364,3.5543085604
1,0,0,16,26,4,20,2.9957322736
0,0,0,12,28,10,13.5,2.6026896854
0,0,0,12,46,28,14.425,2.6689628124
1,0,0,16,39,17,21,3.0445224377
1,1,0,12,57,39,16.75,2.8183982583
0,0,0,12,49,31,11.525,2.4445185889
1,0,0,16,37,15,23.46,3.1552968432
0,1,0,10,55,39,17.5,2.8622008809
1,0,0,16,25,3,12.45,2.5217206229
1,0,0,12,29,11,9.5,2.2512917986
1,1,0,12,50,32,12,2.4849066498
0,0,0,12,50,32,10.41,2.3427668826
1,0,0,12,37,19,7,1.9459101491
1,0,1,18,38,14,22.125,3.0967081909
0,0,0,12,30,12,18.75,2.9311937524
0,0,0,11,41,24,8.5,2.1400661635
0,0,0,16,47,25,14.42,2.6686161319
0,1,0,12,28,10,6.35,1.8484548129
1,0,0,16,33,11,43.275,3.7675751011
1,0,0,12,45,27,12.3,2.5095992624
0,0,0,12,33,15,20.5,3.0204248861
0,0,0,12,25,7,8.5,2.1400661635
0,0,1,12,58,40,13.45,2.598979106
1,1,0,12,35,17,10.5,2.3513752572
1,0,0,12,44,26,16.25,2.7880929088
1,0,0,10,23,7,6.25,1.8325814637
0,0,0,18,27,3,9.2333333333,2.2228201245
1,0,0,16,23,1,5.3833333333,1.683307761
0,0,0,12,27,9,18.2,2.9014215941
1,0,0,12,52,34,9,2.1972245773
1,0,0,12,29,11,8.14,2.09679018
0,0,0,10,28,12,9.8,2.2823823857
0,0,0,12,32,14,11,2.3978952728
0,0,0,12,42,24,18.9,2.9391619221
1,0,0,12,34,16,14,2.6390573296
0,0,0,16,25,3,11.55,2.446685437
1,0,0,16,36,14,16.447368421,2.80016549
1,0,0,12,30,12,5,1.6094379124
0,0,0,16,38,16,45.65,3.821003607
0,0,0,12,32,14,14.4,2.6672282066
1,1,0,12,30,12,9.5,2.2512917986
1,1,0,12,21,3,12,2.4849066498
1,1,0,12,32,14,7,1.9459101491
1,1,0,12,29,11,7,1.9459101491
0,1,0,14,51,31,9,2.1972245773
1,1,0,14,37,17,15.875,2.7647455448
1,0,0,16,33,11,5.82,1.7613002617
0,1,0,12,44,26,7.5,2.0149030205
1,0,0,12,43,25,12.211538462,2.5023812803
0,0,0,14,45,25,16,2.7725887222
0,0,0,12,62,44,7.9642857143,2.0749672613
1,0,0,16,59,37,26.218181818,3.2664531326
0,0,0,12,38,20,10.5,2.3513752572
0,0,0,12,53,35,17.95,2.8875901149
1,1,0,10,43,27,12.25,2.505525937
0,0,0,12,43,25,21.1,3.0492730405
0,0,0,12,22,4,11.5,2.4423470354
1,0,0,16,44,22,20,2.9957322736
0,0,0,12,52,34,16,2.7725887222
0,1,0,11,52,35,12,2.4849066498
0,0,0,14,45,25,17.77,2.8775116422
1,0,1,16,45,23,14.9,2.701361213
0,1,1,12,50,32,10.375,2.3393990661
0,0,0,12,21,3,10.555555556,2.3566523143
1,0,0,14,40,20,15.434782609,2.7366235735
0,0,0,14,31,11,20.6,3.0252910758
1,1,1,18,57,33,20.595238095,3.0250598886
0,0,0,12,57,39,17.3,2.8507065015
0,1,1,12,31,13,10,2.302585093
1,1,0,12,44,26,8.47,2.1365305087
1,1,0,12,39,21,15,2.7080502011
1,0,0,14,27,7,13.45,2.598979106
0,0,0,18,42,18,38.45,3.649358696
0,1,0,20,34,8,52.875,3.9679306374
1,0,0,16,41,19,25.18,3.2260500286
0,1,0,20,33,7,25,3.2188758249
0,0,0,18,43,19,20,2.9957322736
0,1,0,16,46,24,21.25,3.0563568954
1,0,0,12,41,23,10.3,2.3321438952
0,0,0,14,32,12,10,2.302585093
1,1,0,12,45,27,12,2.4849066498
0,0,0,18,56,32,54.166666667,3.9920657131
1,0,0,12,53,35,9.8,2.2823823857
0,0,0,12,65,47,5.25,1.6582280766
1,0,0,12,57,39,22.5,3.1135153092
1,0,0,12,51,33,12,2.4849066498
1,0,0,14,31,11,11.8,2.4680995315
0,0,0,12,45,27,24.5,3.1986731176
0,0,0,12,34,16,19,2.9444389792
0,0,0,12,34,16,13,2.5649493575
0,0,0,16,28,6,16.825,2.8228658755
0,1,0,12,23,5,6.25,1.8325814637
0,0,1,14,48,28,26.52,3.2778991653
1,0,0,12,43,25,15.21,2.7219531063
1,1,0,20,44,18,20.2,3.0056826044
0,0,0,14,45,25,8,2.0794415417
1,1,0,12,26,8,8.075,2.0887728691
0,1,1,12,28,10,8.5,2.1400661635
1,1,0,12,38,20,5.8,1.7578579176
1,0,0,18,53,29,15.125,2.7163490039
0,0,0,14,31,11,8.25,2.1102132003
1,0,0,12,27,9,11.3,2.4248027257
0,0,0,18,46,22,16.54,2.8057816896
1,0,0,18,48,24,17.088888889,2.8384284797
1,0,0,18,41,17,19.45,2.9678470701
0,0,0,12,58,40,9.5,2.2512917986
1,0,0,14,48,28,12.025,2.486987816
1,0,0,12,47,29,13.5,2.6026896854
0,0,0,5,43,32,8,2.0794415417
0,0,0,12,44,26,16.52,2.8045717681
1,0,0,16,34,12,5,1.6094379124
0,1,0,12,33,15,12.14,2.4965057856
0,1,0,7,50,37,7.5,2.0149030205
1,1,0,12,37,19,2.875,1.0560526742
0,0,1,12,41,23,23.55,3.1591258205
1,1,0,20,37,11,22.3,3.1045866785
1,0,0,14,49,29,6.05,1.800058272
1,0,0,12,43,25,9.8,2.2823823857
1,1,1,12,42,24,10,2.302585093
0,1,0,12,45,27,13.25,2.5839975524
1,1,0,12,60,42,10,2.302585093
1,0,0,12,53,35,10,2.302585093
1,0,0,12,22,4,8.5,2.1400661635
0,0,0,12,48,30,9,2.1972245773
1,0,0,12,20,2,7.5,2.0149030205
0,0,0,12,33,15,7.5,2.0149030205
0,1,0,12,41,23,15,2.7080502011
1,1,0,14,43,23,8,2.0794415417
1,1,0,11,22,5,7.3,1.9878743482
1,0,0,12,43,25,12.025,2.486987816
0,1,0,12,20,2,7.25,1.9810014689
0,0,0,12,28,10,4.4444444444,1.4916548768
0,1,0,12,43,25,12,2.4849066498
0,1,0,14,36,16,12,2.4849066498
0,0,0,16,37,15,10.1,2.3125354238
0,0,0,16,29,7,15.375,2.7327428137
1,0,0,12,32,14,12,2.4849066498
0,0,0,12,30,12,12.5,2.5257286443
0,0,0,16,35,13,24.728571429,3.2079593131
0,0,0,12,47,29,24.21,3.1867657709
1,0,0,12,50,32,9.5,2.2512917986
1,0,0,12,48,30,8,2.0794415417
0,0,0,14,56,36,18.3,2.9069010598
0,0,0,16,58,36,5.15,1.6389967147
0,0,0,12,26,8,18,2.8903717579
1,0,0,12,22,4,16.7,2.8154087194
1,0,0,12,44,26,7.2,1.974081026
1,0,0,12,56,38,12,2.4849066498
1,0,0,11,18,1,6,1.7917594692
1,0,0,16,36,14,6.25,1.8325814637
1,0,0,16,40,18,19.08,2.948640666
0,0,0,11,26,9,8,2.0794415417
1,0,0,10,32,16,8,2.0794415417
1,0,1,18,31,7,26.88,3.2913825157
1,0,0,16,47,25,19.425,2.9665608963
1,1,0,12,52,34,13.34,2.5907670405
0,0,0,12,49,31,15.15,2.718000532
0,0,1,7,46,33,12.55,2.5297206656
1,0,0,12,48,30,10,2.302585093
1,1,0,14,51,31,15.375,2.7327428137
0,1,0,12,20,2,10,2.302585093
1,0,0,12,43,25,17,2.8332133441
1,0,0,12,40,22,8.5,2.1400661635
0,0,0,11,42,25,12.5,2.5257286443
0,0,1,16,34,12,25,3.2188758249
0,0,0,12,55,37,35.05,3.5567756135
0,0,0,11,51,34,7.25,1.9810014689
1,1,0,12,49,31,5.5,1.7047480922
0,0,0,16,40,18,22.888888889,3.1306515915
1,1,0,12,23,5,2.1,0.7419373447
1,1,0,16,23,1,18.75,2.9311937524
0,0,0,12,21,3,9,2.1972245773
0,0,0,12,38,20,25.38,3.2339614623
1,0,0,12,35,17,6,1.7917594692
0,0,0,12,42,24,32.044444444,3.4671238281
1,0,0,12,35,17,8.5,2.1400661635
0,0,0,18,46,22,15.261538462,2.7253358374
0,0,0,1,26,19,8,2.0794415417
1,0,0,16,53,31,16.6,2.8094026954
1,0,0,16,46,24,18.725,2.9298595294
1,0,0,16,45,23,34,3.5263605246
1,1,0,12,58,40,9,2.1972245773
1,0,0,9,27,12,8,2.0794415417
0,0,0,11,18,1,9,2.1972245773
1,0,0,12,20,2,6,1.7917594692
0,1,0,7,35,22,11,2.3978952728
1,0,0,16,25,3,6.5,1.8718021769
0,0,0,12,23,5,9.42,2.2428350886
0,0,0,12,22,4,8.39,2.1270405205
0,0,0,12,55,37,11.15,2.4114394979
1,0,0,9,44,29,8,2.0794415417
1,1,0,7,32,19,6.75,1.9095425049
0,0,0,11,38,21,16,2.7725887222
0,0,0,7,39,26,6,1.7917594692
1,0,0,12,39,21,20,2.9957322736
0,0,1,1,42,35,21.5,3.0680529351
1,0,0,12,30,12,11.55,2.446685437
0,0,0,12,35,17,7.5,2.0149030205
0,0,0,12,27,9,6.25,1.8325814637
0,0,0,12,36,18,10.58,2.3589654264
1,0,0,14,20,0,9.6166666667,2.2634977043
1,0,0,12,22,4,9.625,2.2643638802
0,0,0,12,21,3,8,2.0794415417
0,0,0,18,39,15,15.2,2.7212954279
1,0,0,12,50,32,11,2.3978952728
1,0,0,14,41,21,24,3.1780538303
0,0,0,5,34,23,8,2.0794415417
1,0,0,5,35,24,6.5,1.8718021769
1,0,0,12,52,34,20.2,3.0056826044
0,0,0,12,55,37,36.05,3.5849068637
0,0,0,12,20,2,8,2.0794415417
1,1,0,10,32,16,11.04,2.4015250408
1,0,0,11,45,28,15,2.7080502011
1,1,0,12,46,28,6.92,1.9344157696
0,0,0,12,54,36,6.5,1.8718021769
1,0,0,5,25,14,6,1.7917594692
0,0,0,18,54,30,37.5,3.624340933
1,1,0,20,27,1,12.675,2.5396315495
1,0,0,12,32,14,10.575,2.3584927249
1,0,0,16,47,25,14.955555556,2.7050828399
0,1,0,18,46,22,37.5,3.624340933
1,1,0,12,54,36,12,2.4849066498
1,1,0,12,57,39,4.9,1.5892352051
0,1,1,12,60,42,24.025,3.1790949549
1,1,0,12,37,19,7.75,2.0476928434
1,0,0,12,40,22,6.25,1.8325814637
0,0,0,12,39,21,9.25,2.2246235515
0,0,0,16,55,33,36.283018868,3.591349832
0,0,1,12,18,0,6.4,1.8562979904
1,0,0,12,34,16,12.75,2.5455312716
0,1,0,12,41,23,10.5,2.3513752572
0,0,0,16,23,1,25,3.2188758249
0,0,0,12,32,14,11.54,2.4458192611
0,1,0,12,23,5,16,2.7725887222
0,0,0,18,34,10,27.7,3.3214324132
1,0,0,5,63,52,5.45,1.6956156087
1,0,0,14,44,24,15,2.7080502011
0,0,0,12,28,10,4.5,1.5040773968
1,0,0,12,48,30,5.35,1.6770965609
1,0,0,12,46,28,5.35,1.6770965609
1,0,0,18,46,22,64.111111111,4.1606176892
1,0,0,18,54,30,72.125,4.2784007248
1,1,0,20,45,19,42.733333333,3.7549792558
1,0,0,14,42,22,8.25,2.1102132003
0,0,0,12,50,32,15.76,2.7574750844
0,0,0,20,30,4,25,3.2188758249
1,0,1,16,52,30,11.890909091,2.4757741662
0,1,0,16,56,34,8.3939393939,2.1275099447
1,0,0,12,22,4,14.5,2.6741486494
1,0,0,12,50,32,14,2.6390573296
0,1,1,12,31,13,19.26,2.9580304064
1,1,0,12,40,22,8.625,2.1546649629
0,1,0,12,58,40,38.45,3.649358696
1,1,0,12,26,8,7,1.9459101491
1,1,0,12,40,22,12.025,2.486987816
1,1,0,12,50,32,28.85,3.362109993
1,1,0,12,23,5,8.5,2.1400661635
1,0,0,12,30,12,7,1.9459101491
1,1,0,16,35,13,14,2.6390573296
1,1,0,12,38,20,11.525,2.4445185889
0,0,0,16,30,8,11.55,2.446685437
0,0,0,16,30,8,44.745454545,3.8009898652
0,1,0,18,31,7,19.25,2.9575110607
1,0,0,12,54,36,11.7,2.4595888418
1,0,0,16,37,15,12.7,2.5416019935
1,0,0,12,51,33,8.65,2.1575593209
1,0,0,12,41,23,10,2.302585093
0,0,1,12,26,8,13.76,2.6217658325
0,0,0,18,57,33,25,3.2188758249
0,0,0,14,54,34,17.2,2.8449093838
0,0,1,12,41,23,14,2.6390573296
0,0,0,12,55,37,28.85,3.362109993
0,0,0,10,20,4,7,1.9459101491
1,0,0,18,25,1,24.5,3.1986731176
0,0,0,12,27,9,19,2.9444389792
0,1,0,11,20,3,5.15,1.6389967147
0,0,1,12,53,35,26,3.258096538
0,0,0,16,42,20,6.725,1.9058319255
0,0,0,12,24,6,6.25,1.8325814637
1,0,0,16,52,30,16,2.7725887222
1,0,0,16,47,25,8,2.0794415417
1,0,0,16,46,24,12,2.4849066498
1,0,1,14,30,10,30,3.4011973817
1,0,0,16,34,12,9.5,2.2512917986
0,0,0,12,35,17,13.225,2.5821089777
1,0,0,12,37,19,24.05,3.1801349966
0,0,0,12,31,13,15,2.7080502011
1,0,0,16,53,31,26.45,3.2752561583
1,0,0,12,51,33,12.5,2.5257286443
1,0,0,12,61,43,11,2.3978952728
0,0,0,12,33,15,18,2.8903717579
0,0,0,16,31,9,27.4,3.3105430134
0,0,0,14,35,15,16.725,2.816904606
0,0,0,11,40,23,10,2.302585093
0,0,0,14,39,19,13.604166667,2.6103761184
0,0,1,12,30,12,14.4,2.6672282066
0,0,0,16,30,8,15,2.7080502011
1,0,0,16,38,16,11,2.3978952728
1,0,0,12,48,30,13.75,2.6210388241
1,0,0,12,19,1,5.25,1.6582280766
1,0,0,12,19,1,6,1.7917594692
0,0,0,12,18,0,10,2.302585093
1,1,0,12,26,8,11.26,2.4212566227
1,0,0,20,51,25,16.825,2.8228658755
0,0,0,12,40,22,13,2.5649493575
0,0,0,12,19,1,10.4,2.3418058061
1,1,0,16,40,18,8.3,2.1162555148
1,0,0,14,24,4,16.25,2.7880929088
0,0,0,20,52,26,20.775,3.0337503407
0,1,0,14,21,1,11,2.3978952728
0,0,0,12,28,10,16.62,2.8106067894
0,0,0,18,40,16,16.666666667,2.8134107168
1,0,0,16,50,28,16.35,2.7942278973
1,0,0,12,24,6,8.4,2.1282317058
0,0,0,12,28,10,9,2.1972245773
0,0,0,12,40,22,17.5,2.8622008809
1,0,0,20,47,21,22.216666667,3.100842758
0,0,0,12,54,36,25.15,3.2248578965
1,0,0,12,54,36,9,2.1972245773
1,0,0,12,49,31,20,2.9957322736
0,0,0,16,52,30,20.511111111,3.0209667447
1,0,1,12,52,34,10.02,2.3045830957
0,0,0,12,22,4,5.3833333333,1.683307761
0,0,0,12,35,17,17.5,2.8622008809
0,0,0,12,22,4,5,1.6094379124
1,0,0,12,19,1,3,1.0986122887
1,0,0,12,25,7,9.5,2.2512917986
1,0,0,12,50,32,8.8,2.1747517215
1,0,0,12,21,3,5.5,1.7047480922
0,0,0,12,43,25,19.222222222,2.9560670172
1,0,0,16,28,6,15.6,2.7472709143
0,0,0,16,43,21,72.1,4.2780540443
1,0,0,12,33,15,9.22,2.2213750376
1,0,0,16,45,23,32.125,3.4696345432
1,0,0,18,40,16,33.65,3.5160130561
0,0,0,16,44,22,39.311111111,3.6715072044
0,0,0,10,38,22,22,3.0910424534
1,0,0,12,55,37,16,2.7725887222
1,0,0,12,49,31,16.83,2.8231630082
0,1,0,12,39,21,20,2.9957322736
0,0,0,18,49,25,47.125,3.8528036458
0,0,0,12,44,26,16.7,2.8154087194
1,0,0,16,36,14,25,3.2188758249
0,0,0,12,45,27,28.6,3.3534067178
1,0,0,11,63,46,11.35,2.4292177439
1,0,0,12,41,23,13,2.5649493575
0,0,1,12,50,32,25,3.2188758249
1,0,1,12,19,1,8.5,2.1400661635
0,0,0,16,39,17,24.025,3.1790949549
1,0,0,12,51,33,8.75,2.1690537004
1,0,0,18,39,15,20.511111111,3.0209667447
1,0,0,12,49,31,8,2.0794415417
1,0,0,14,39,19,48.075,3.8727622915
1,0,0,16,42,20,15,2.7080502011
1,0,0,12,43,25,8.5,2.1400661635
1,0,0,5,48,37,8,2.0794415417
0,0,0,18,44,20,35.25,3.5624655293
0,1,0,12,45,27,9.73,2.2752138962
0,0,0,20,49,23,14.425,2.6689628124
0,1,0,12,44,26,8.75,2.1690537004
0,1,0,14,27,7,21.625,3.0738500528
1,0,0,12,57,39,8.5,2.1400661635
1,0,0,18,55,31,16.634615385,2.8114857884
0,0,0,0,46,40,8.2,2.1041341543
0,0,0,16,40,18,21,3.0445224377
0,0,0,12,22,4,18.657142857,2.9262290678
1,0,0,5,47,36,8,2.0794415417
0,0,1,12,21,3,7,1.9459101491
0,0,0,16,25,3,26.45,3.2752561583
1,0,0,12,39,21,8,2.0794415417
1,0,0,11,18,1,6.5,1.8718021769
1,0,0,12,46,28,25,3.2188758249
0,0,0,12,31,13,15.375,2.7327428137
1,0,0,16,41,19,15,2.7080502011
0,0,0,12,46,28,26,3.258096538
1,0,0,12,43,25,9.5,2.2512917986
0,0,1,11,56,39,12.5,2.5257286443
1,0,0,12,21,3,12.63,2.5360749364
1,0,0,12,28,10,7,1.9459101491
1,0,0,11,18,1,5.25,1.6582280766
0,1,0,12,44,26,29.82,3.3951793093
0,1,0,12,42,24,25,3.2188758249
1,0,0,11,54,37,9.75,2.277267285
0,0,0,16,30,8,14.285714286,2.6592600369
1,0,0,12,43,25,8,2.0794415417
0,0,0,16,35,13,46.625,3.842136878
0,0,1,14,56,36,37.025,3.6115933602
0,0,0,10,21,5,13,2.5649493575
1,0,0,12,20,2,9,2.1972245773
0,0,0,5,29,18,8.1081081081,2.092864562
0,0,0,5,19,8,6,1.7917594692
1,0,1,18,48,24,0.0166666667,-4.094344562
0,0,0,12,53,35,41.825,3.7334942469
1,0,0,12,52,34,12,2.4849066498
1,0,0,14,56,36,7.35,1.9947003132
0,0,0,16,45,23,19.24,2.9569914452
0,0,0,9,18,3,8,2.0794415417
0,0,0,12,29,11,42.8,3.7565381026
0,0,0,12,38,20,13,2.5649493575
0,0,0,12,27,9,16.7,2.8154087194
1,0,0,12,25,7,5.625,1.7272209481
1,0,0,14,28,8,2.15,0.7654678421
0,0,0,16,47,25,17.585714286,2.8670868841
1,1,0,14,34,14,12.5,2.5257286443
1,0,0,16,46,24,27,3.295836866
1,0,0,16,56,34,15,2.7080502011
1,0,0,12,22,4,7.5,2.0149030205
1,0,0,10,24,8,9.5,2.2512917986
1,0,0,12,65,47,6.5,1.8718021769
1,0,0,11,18,1,6,1.7917594692
0,0,0,12,33,15,24.025,3.1790949549
1,0,0,16,32,10,16.75,2.8183982583
0,0,0,12,33,15,14,2.6390573296
1,0,0,10,40,24,13,2.5649493575
1,0,0,12,20,2,7.15,1.9671123567
0,0,0,1,48,41,7.5,2.0149030205
1,0,0,16,41,19,10.5,2.3513752572
0,0,0,12,45,27,11.15,2.4114394979
0,0,0,16,61,39,48.075,3.8727622915
1,0,0,16,46,24,14.4,2.6672282066
0,0,0,18,34,10,53.84,3.9860166853
0,0,0,16,33,11,53.422222222,3.9782268059
1,0,1,16,54,32,13.275,2.5858825671
0,0,0,16,32,10,15.375,2.7327428137
0,0,0,14,36,16,18.2,2.9014215941
1,0,0,5,26,15,7,1.9459101491
1,0,0,12,48,30,29.05,3.3690184833
0,0,0,16,26,4,7.5857142857,2.0262667792
1,0,0,12,31,13,7.78,2.0515563382
1,0,0,12,54,36,15.366666667,2.7322006613
0,0,0,12,26,8,17,2.8332133441
1,0,0,12,27,9,11.1,2.4069451083
0,0,0,11,43,26,16.25,2.7880929088
0,0,1,16,51,29,24,3.1780538303
0,0,0,12,42,24,9.04,2.2016591744
1,0,0,12,48,30,9.62,2.2638442647
1,0,0,12,36,18,26.425,3.2743105318
0,0,0,16,50,28,21.625,3.0738500528
1,0,0,16,41,19,30,3.4011973817
0,1,1,14,21,1,10.47,2.3485140249
0,0,0,9,26,11,7.5,2.0149030205
1,0,0,16,56,34,18.275,2.9055340056
0,0,0,12,30,12,10,2.302585093
1,0,0,18,53,29,7,1.9459101491
1,0,0,16,22,0,9,2.1972245773
0,0,1,16,41,19,7,1.9459101491
0,0,0,12,42,24,25.19,3.2264470904
1,0,0,12,48,30,7,1.9459101491
1,0,0,12,43,25,15,2.7080502011
0,0,0,12,53,35,16,2.7725887222
1,0,1,5,24,13,10,2.302585093
1,0,1,12,24,6,10,2.302585093
0,1,1,5,60,49,7.5,2.0149030205
1,0,0,12,40,22,6.4,1.8562979904
0,0,0,11,36,19,16.83,2.8231630082
0,0,0,12,50,32,14.5,2.6741486494
0,0,0,12,52,34,7.25,1.9810014689
0,0,0,12,55,37,17,2.8332133441
1,0,0,12,48,30,13.75,2.6210388241
0,0,1,12,51,33,10.3,2.3321438952
0,0,1,18,39,15,36,3.5835189385
0,0,1,12,37,19,15,2.7080502011
1,0,1,12,59,41,15.61,2.7479117345
1,0,0,12,24,6,13.31,2.5885156324
0,0,0,12,30,12,14.5,2.6741486494
1,0,0,16,42,20,14.828571429,2.6965558217
1,0,0,12,22,4,8.35,2.1222615389
1,0,0,12,43,25,12.59,2.5329028481
1,1,0,7,39,26,7.16,1.968509981
0,1,0,7,42,29,9.6166666667,2.2634977043
1,1,0,16,28,6,11,2.3978952728
1,0,0,14,50,30,21.35,3.0610517397
1,0,0,12,53,35,10,2.302585093
1,0,0,16,62,40,17.160714286,2.8426227182
1,0,0,16,40,18,33.65,3.5160130561
1,0,1,12,49,31,13.111111111,2.5734600471
0,0,1,18,35,11,34.1,3.5292973843
1,1,1,16,48,26,18.016666667,2.8912972554
0,0,0,18,38,14,23,3.1354942159
0,0,0,11,35,18,16.5,2.8033603809
1,1,0,12,38,20,13,2.5649493575
1,1,0,14,26,6,7,1.9459101491
0,0,0,12,32,14,43.4,3.7704594411
1,0,0,10,60,44,7.5,2.0149030205
1,0,0,12,52,34,12.5,2.5257286443
1,0,0,12,34,16,20.65,3.0277153194
1,0,1,16,39,17,23,3.1354942159
1,1,0,16,60,38,23.46,3.1552968432
1,0,0,16,50,28,24.925,3.2158713158
0,0,0,16,28,6,13,2.5649493575
1,0,0,12,47,29,10,2.302585093
1,0,0,12,19,1,7,1.9459101491
1,0,0,12,42,24,9,2.1972245773
1,0,0,12,47,29,11,2.3978952728
1,0,0,14,41,21,10.5,2.3513752572
0,0,0,16,55,33,23,3.1354942159
0,0,0,12,41,23,8.33,2.1198634562
1,0,0,16,49,27,8.33,2.1198634562
0,0,1,16,51,29,28,3.3322045102
1,0,0,12,41,23,7.55,2.0215475633
1,0,0,12,23,5,7.65,2.0347056478
0,1,1,12,52,34,18.24,2.9036169846
0,0,0,12,43,25,12.5,2.5257286443
1,0,0,11,34,17,6.5,1.8718021769
1,1,0,0,61,55,6.95,1.9387416596
1,1,0,12,35,17,8.32,2.1186622548
1,0,1,12,41,23,4.6285714286,1.5322482737
1,0,1,12,55,37,18.36,2.9101743852
0,0,0,12,27,9,7.5,2.0149030205
0,0,0,16,58,36,41.35,3.7220724215
0,0,0,16,34,12,55.3,4.0127729085
1,0,1,12,32,14,8.5,2.1400661635
1,0,1,16,59,37,33,3.4965075615
0,0,0,12,47,29,26.45,3.2752561583
1,0,0,16,33,11,25,3.2188758249
0,0,0,5,21,10,7.5,2.0149030205
1,0,0,14,43,23,12,2.4849066498
0,0,0,12,47,29,12.8,2.5494451709
0,0,0,7,18,5,9.25,2.2246235515
1,0,0,20,33,7,25.375,3.2337644374
0,0,0,12,52,34,11.3,2.4248027257
1,0,0,14,47,27,9,2.1972245773
0,0,0,1,52,45,8,2.0794415417
0,0,0,14,44,24,18.83,2.9354513427
1,0,0,16,42,20,72.125,4.2784007248
0,0,0,12,46,28,13.45,2.598979106
0,1,0,11,19,2,6.75,1.9095425049
0,0,0,16,35,13,34.375,3.537329556
1,0,0,10,35,19,9.28,2.2278615468
1,0,0,12,33,15,16.25,2.7880929088
1,0,0,12,20,2,12.5,2.5257286443
0,0,0,12,51,33,24.025,3.1790949549
1,0,0,12,40,22,7.25,1.9810014689
1,0,0,20,31,5,16,2.7725887222
1,0,0,20,58,32,20,2.9957322736
0,0,0,16,42,20,20.175,3.0044442142
0,0,0,1,45,38,8,2.0794415417
0,0,0,12,19,1,10.25,2.3272777056
0,1,0,12,24,6,13.5,2.6026896854
0,1,0,12,47,29,19,2.9444389792
0,1,0,18,40,16,42.3,3.7447870861
0,0,0,16,45,23,50,3.9120230054
1,0,0,9,20,5,8,2.0794415417
1,1,0,12,22,4,10,2.302585093
0,1,0,20,23,-3,23.075,3.1387497804
0,0,0,16,57,35,42.7,3.7541989202
1,1,0,16,38,16,15,2.7080502011
1,0,1,12,38,20,18.44,2.9145222181
1,0,1,16,25,3,15,2.7080502011
1,1,0,16,31,9,8,2.0794415417
1,0,0,18,34,10,57.7,4.0552571735
1,1,1,14,43,23,10.66,2.3664984187
1,0,0,12,35,17,18.5,2.9177707321
0,0,1,12,33,15,24,3.1780538303
0,0,0,14,47,27,14.3,2.6602595373
0,0,0,16,42,20,38.466666667,3.6497920654
0,0,0,12,43,25,11,2.3978952728
1,0,1,12,35,17,23.8,3.1696855807
1,0,0,1,26,19,6.75,1.9095425049
1,0,0,14,23,3,11.5,2.4423470354
1,1,0,12,21,3,11,2.3978952728
1,0,0,12,23,5,12,2.4849066498
1,0,0,12,41,23,17.8,2.8791984573
1,0,0,16,47,25,20.2,3.0056826044
0,0,0,12,51,33,25.644444444,3.2443269573
1,1,0,16,39,17,34.075,3.5285639776
1,0,0,12,31,13,15.875,2.7647455448
1,0,0,12,48,30,21.625,3.0738500528
1,1,0,12,45,27,5.75,1.7491998548
1,0,0,16,47,25,30,3.4011973817
0,0,0,12,20,2,7.75,2.0476928434
1,1,0,16,51,29,23.085714286,3.139213997
0,0,0,12,38,20,74,4.3040650932
1,1,0,16,30,8,20,2.9957322736
0,0,0,10,40,24,10,2.302585093
1,0,0,16,40,18,31.25,3.4420193762
0,0,0,16,27,5,8,2.0794415417
0,0,0,12,40,22,18.75,2.9311937524
1,0,0,16,44,22,13.84,2.6275629502
1,0,0,12,44,26,21.263157895,3.0569758988
0,1,0,16,35,13,24.472727273,3.197559325
0,0,0,12,49,31,28.375,3.3455084758
1,0,0,11,18,1,7.5,2.0149030205
0,0,1,12,38,20,30,3.4011973817
1,0,0,12,21,3,14.4,2.6672282066
0,0,1,12,43,25,19.225,2.9562115154
0,0,0,12,47,29,17,2.8332133441
1,0,0,12,44,26,10.45,2.3466019784
0,1,1,12,46,28,12,2.4849066498
0,0,1,14,41,21,20.5,3.0204248861
0,0,0,5,21,10,7.5,2.0149030205
1,1,1,16,51,29,36,3.5835189385
1,0,0,12,56,38,7.5,2.0149030205
0,0,0,12,46,28,27.125,3.3004558119
1,0,0,14,64,44,30.041666667,3.4025853069
1,0,0,12,24,6,7.5,2.0149030205
1,0,0,12,20,2,9.85,2.2874714552
0,0,0,12,42,24,8,2.0794415417
0,0,0,18,39,15,25.95,3.2561716096
1,0,0,12,55,37,10,2.302585093
0,1,0,12,21,3,40,3.6888794541
1,0,0,14,47,27,29.8,3.3945083935
1,1,0,12,31,13,9,2.1972245773
0,0,0,9,39,24,12,2.4849066498
1,0,0,12,18,0,7.5,2.0149030205
0,0,0,16,33,11,44.866666667,3.8036951285
0,0,0,12,51,33,10,2.302585093
0,0,1,5,58,47,15,2.7080502011
1,0,0,12,44,26,11.525,2.4445185889
1,1,0,14,41,21,24.05,3.1801349966
0,1,1,16,45,23,41,3.7135720667
1,1,0,12,34,16,16,2.7725887222
1,0,0,16,31,9,11,2.3978952728
0,0,0,9,25,10,10,2.302585093
0,0,1,14,60,40,30.125,3.4053553918
1,1,0,12,56,38,11.55,2.446685437
